,mass,count,isolated
4563,613.483839783783,42,False
4564,273.170702175676,42,False
4565,356.326101206349,42,True
4566,187.151540968254,42,True
4567,360.8281087,42,True
4568,436.277642047619,42,False
4569,491.340819033898,42,False
4570,429.103870836735,42,False
4571,311.169728057692,42,True
4572,567.345660977273,42,False
4573,214.831042135593,42,True
4574,343.082126957447,42,True
4575,709.444903697674,42,False
4576,271.22760414,42,False
4577,442.3490532,42,True
4578,375.108695577778,41,False
4579,843.635438830769,41,False
4580,525.41638820339,41,False
4581,338.63408262963,41,True
4582,421.25977387931,41,False
4583,501.398344177419,41,False
4584,393.228016457627,41,False
4585,196.156588661017,41,True
4586,337.071797209302,41,False
4587,565.520111821053,41,False
4588,775.549434608695,41,False
4589,845.531383428572,41,True
4590,391.749471869565,41,True
4591,856.707011481481,41,False
4592,455.241520604167,41,False
4593,323.150205636364,41,False
4594,356.319037133333,41,True
4595,653.317980777778,41,False
4596,393.119302651163,41,False
4597,709.481396590909,41,False
4598,305.2484910625,41,False
4599,651.339068,41,False
4600,483.421388645833,41,False
4601,679.197310556962,41,True
4602,382.100388276596,41,True
4603,192.147134790323,41,True
4604,811.682353446154,41,True
4605,349.27775454902,41,True
4606,489.031065837209,41,False
4607,389.233540363637,41,False
4608,587.104321023256,41,False
4609,515.236944403509,41,False
4610,437.291100683333,41,False
4611,625.541336488372,41,True
4612,381.37025184,41,False
4613,873.562779292683,41,False
4614,596.525842907895,41,False
4615,841.656459745455,41,False
4616,683.474027279412,41,False
4617,645.5224745625,41,False
4618,281.066664826087,41,False
4619,653.391405277778,41,False
4620,405.025170738095,41,False
4621,499.067125162791,41,False
4622,797.478673081633,41,True
4623,705.603710942308,41,False
4624,331.154976,41,False
4625,481.424845407407,41,True
4626,877.371449880953,41,False
4627,299.0924295,41,False
4628,205.487297730159,41,True
4629,481.410951557692,41,True
4630,601.250309142857,41,False
4631,839.531971204545,41,False
4632,559.124640069767,41,False
4633,355.249157705882,41,False
4634,616.452732122449,41,False
4635,191.811845491228,41,True
4636,535.382592447058,40,False
4637,509.3037485,40,False
4638,1153.7691323,40,True
4639,217.048361777778,40,True
4640,735.059542292683,40,True
4641,311.223123982143,40,False
4642,439.076159911111,40,True
4643,555.348247,40,True
4644,509.072361630435,40,False
4645,214.160358912281,40,True
4646,553.192641466667,40,False
4647,723.48557972093,40,True
4648,635.429335666667,40,False
4649,421.226698890909,40,False
4650,191.811996355932,40,True
4651,589.395646348837,40,False
4652,355.349188338983,40,False
4653,538.484007507246,40,False
4654,567.208389409091,40,False
4655,191.812778816326,40,True
4656,837.549735456522,40,False
4657,315.087282163265,40,False
4658,315.014695555556,40,False
4659,761.557390014706,40,False
4660,1020.95437291379,40,True
4661,793.167802,40,True
4662,483.275579925926,40,False
4663,370.305365938776,40,True
4664,587.410586835052,40,False
4665,811.493955021739,40,True
4666,587.243911545454,40,True
4667,431.265073842105,40,False
4668,642.440729411765,40,False
4669,187.154458368421,40,True
4670,523.340525195122,40,False
4671,499.103448954546,40,False
4672,205.035630860465,40,False
4673,751.515788218181,40,False
4674,329.066801659574,40,False
4675,295.225715416667,40,False
4676,681.51016220339,40,False
4677,381.231583061225,40,False
4678,471.078080609756,40,False
4679,295.067120534884,40,False
4680,196.155765204082,40,True
4681,777.515882017544,40,False
4682,239.201746910448,40,False
4683,551.340938766667,40,False
4684,585.103963268293,40,False
4685,378.3128336,40,True
4686,537.161342022727,40,False
4687,619.073052365854,40,False
4688,531.041671785714,40,False
4689,577.366170681818,40,False
4690,657.485569382979,40,False
4691,616.459387196429,40,False
4692,271.1914699,40,False
4693,414.264930175439,40,True
4694,475.130488238095,40,False
4695,723.447786863637,40,False
4696,623.358959016949,40,False
4697,311.07713,40,False
4698,459.035781317073,39,False
4699,187.150549052632,39,True
4700,425.367979902439,39,True
4701,479.31437875,39,False
4702,977.875824463415,39,True
4703,257.012546108696,39,True
4704,397.150562604651,39,False
4705,353.215538061539,39,False
4706,511.10934272093,39,False
4707,867.526776066667,39,False
4708,653.479407962963,39,False
4709,683.088729439024,39,True
4710,669.567481,39,False
4711,677.476162313725,39,False
4712,449.336860693877,39,True
4713,375.303524560976,39,True
4714,535.015455317073,39,False
4715,631.413345023809,39,False
4716,451.283020829787,39,False
4717,469.284077843137,39,True
4718,165.146626177778,39,True
4719,660.515139655737,39,False
4720,447.384638018519,39,False
4721,261.167828803922,39,True
4722,660.469188318182,39,False
4723,235.170274475,39,False
4724,465.329934636363,39,True
4725,383.061802292683,39,True
4726,797.487136404762,39,True
4727,251.128904685185,39,False
4728,387.254186684211,39,False
4729,629.49897909836,39,False
4730,165.149285357143,39,True
4731,313.071927933333,39,False
4732,389.245547390244,39,False
4733,549.088698209303,39,False
4734,441.101454627907,39,False
4735,245.114375790698,39,True
4736,675.302381095238,39,False
4737,325.311924716981,39,True
4738,337.077476291667,39,False
4739,643.406229180328,39,False
4740,353.030410170213,39,False
4741,646.54554928,39,False
4742,709.380526195122,39,False
4743,501.352450367347,39,True
4744,295.0458974,39,False
4745,561.463413405797,39,True
4746,429.067477162791,39,False
4747,187.154307507937,39,True
4748,574.461082690476,39,False
4749,191.8141674,39,True
4750,453.314930245902,39,True
4751,857.614895681818,39,False
4752,604.525213304348,39,False
4753,607.239725428571,39,False
4754,619.47809977193,39,True
4755,187.152561293103,39,True
4756,569.108866102564,39,True
4757,661.460155825,39,False
4758,588.503390808511,39,False
4759,271.024743837209,39,False
4760,697.417033803572,39,False
4761,465.02308995122,39,False
4762,501.197757044444,39,False
4763,676.528643468085,39,False
4764,605.445240270833,38,False
4765,1016.74441661364,38,False
4766,373.045095188679,38,True
4767,341.05134315,38,False
4768,568.494565521127,38,False
4769,453.129353857143,38,True
4770,569.166441372093,38,False
4771,285.125892311111,38,True
4772,379.35829454902,38,False
4773,341.118325788461,38,True
4774,605.409611680851,38,False
4775,187.151978393258,38,True
4776,623.4446296,38,False
4777,361.135134297872,38,False
4778,872.701623681818,38,False
4779,505.316811741379,38,False
4780,273.098033609756,38,False
4781,311.098312604167,38,False
4782,415.051802775,38,False
4783,327.293159446429,38,True
4784,443.207265023809,38,True
4785,647.358998436364,38,False
4786,187.15243755,38,True
4787,441.252793386364,38,True
4788,517.346918106383,38,False
4789,267.196496019231,38,False
4790,187.152704546875,38,True
4791,393.295458217391,38,True
4792,585.161377536585,38,False
4793,699.338661829268,38,False
4794,715.515628803278,38,False
4795,505.426278161765,38,False
4796,632.529707651163,38,False
4797,827.640407596491,38,False
4798,591.454476520548,38,True
4799,539.177055333333,38,False
4800,191.812670597015,38,True
4801,160.476932041667,38,True
4802,243.123601729167,38,False
4803,707.364919794872,38,False
4804,435.144935222222,38,True
4805,637.366587625,38,True
4806,356.322190209678,38,True
4807,723.556825088235,38,False
4808,483.305881388889,38,False
4809,357.228076804348,38,False
4810,357.300979351648,38,False
4811,781.20212164,38,True
4812,565.026035682927,38,False
4813,519.399859210526,38,False
4814,779.498748414634,38,False
4815,417.249373049383,38,False
4816,524.468381634146,38,False
4817,461.391079402174,38,True
4818,549.161398523809,38,False
4819,369.17073025,38,False
4820,447.323047785714,38,True
4821,423.06406844186,38,True
4822,345.155379745098,38,False
4823,493.353759625,38,False
4824,297.082761136364,38,True
4825,523.1457397,38,False
4826,387.311546894737,38,False
4827,423.275386945455,38,False
4828,367.355062338983,38,False
4829,467.098166820513,38,True
4830,655.378119209302,38,True
4831,561.432214461539,38,True
4832,182.993488205128,38,False
4833,205.487449847826,38,True
4834,271.228328446809,38,True
4835,371.065971793103,38,True
4836,520.268142581395,38,False
4837,521.109247704545,38,False
4838,670.562633984849,38,True
4839,187.154591283019,37,True
4840,354.224657054054,37,True
4841,394.228866947368,37,True
4842,605.388098365853,37,True
4843,377.309522813953,37,True
4844,165.146030717949,37,True
4845,395.096119804348,37,True
4846,355.009414526316,37,False
4847,509.348751577778,37,False
4848,755.473731025,37,False
4849,507.345661857143,37,False
4850,373.202164704546,37,False
4851,353.072526795454,37,False
4852,243.17130125,37,True
4853,243.171482846154,37,True
4854,393.155280756098,37,False
4855,182.993672894737,37,False
4856,565.171629119048,37,False
4857,349.071791421053,37,False
4858,341.2704995,37,True
4859,605.414366675,37,True
4860,531.426575795455,37,False
4861,403.270045625,37,False
4862,575.452490875,37,False
4863,352.649709203704,37,True
4864,842.654769073171,37,True
4865,345.134470425,37,False
4866,701.191208954545,37,False
4867,587.426602509434,37,False
4868,165.147761904762,37,True
4869,587.46763943077,37,False
4870,523.509611916667,37,True
4871,365.236653757576,37,False
4872,331.0095045,37,False
4873,389.287131954545,37,True
4874,457.098775282051,37,False
4875,160.474500875,37,True
4876,439.090532736842,37,True
4877,713.435392189189,37,True
4878,739.511218853659,37,True
4879,381.192024782609,37,False
4880,559.145754813953,37,False
4881,437.036149526316,37,False
4882,287.186385125,37,False
4883,471.114417,37,False
4884,191.813926153846,37,True
4885,219.50415506383,37,True
4886,613.265554717949,37,False
4887,709.562489770492,37,False
4888,633.440740977778,37,False
4889,493.308976390244,37,False
4890,631.188061447369,37,True
4891,311.258961538462,37,False
4892,733.634886702128,37,False
4893,283.061066575,37,False
4894,631.449806085107,37,True
4895,466.293906261905,37,False
4896,439.080963159091,37,True
4897,688.482422955555,37,False
4898,827.568324270834,37,False
4899,455.046730868421,37,False
4900,471.86327615942,37,True
4901,612.476300133333,37,False
4902,871.557977219512,37,False
4903,666.929345225,37,False
4904,309.170899489362,37,False
4905,293.10320605,37,False
4906,391.249188941176,37,False
4907,389.218099603774,37,False
4908,387.04863474359,37,False
4909,486.395199869565,37,False
4910,385.186549309524,37,False
4911,647.525706313726,37,False
4912,614.536419492308,37,False
4913,545.166428428572,37,False
4914,191.020041809524,37,True
4915,221.045463625,37,False
4916,619.260932675,37,False
4917,417.301278744681,36,False
4918,509.057285189189,36,False
4919,321.082661931818,36,True
4920,495.440486489796,36,True
4921,689.500288276596,36,False
4922,588.421763396226,36,False
4923,695.454041513514,36,True
4924,535.473547870371,36,False
4925,912.76943458,36,True
4926,441.090059368421,36,True
4927,481.410105102041,36,False
4928,339.035731025,36,False
4929,187.1541574,36,True
4930,423.181351409091,36,False
4931,409.199647945946,36,False
4932,533.172375846154,36,False
4933,265.148276581395,36,True
4934,529.314728578947,36,False
4935,722.533979863636,36,False
4936,321.017105022222,36,False
4937,275.113575222222,36,False
4938,345.061774093023,36,False
4939,446.307124906977,36,True
4940,553.338695037736,36,False
4941,447.270356,36,True
4942,437.269704375,36,False
4943,437.305955929577,36,False
4944,429.097989973684,36,False
4945,387.230717795455,36,False
4946,551.31440825641,36,False
4947,311.820466358975,36,True
4948,289.12920447619,36,False
4949,699.541672391304,36,False
4950,425.40028182,36,False
4951,545.265356533333,36,False
4952,669.349214326087,36,False
4953,572.1109596,36,True
4954,627.375017220588,36,False
4955,465.325632369565,36,False
4956,827.443776861111,36,False
4957,571.45789804054,36,False
4958,713.354274954545,36,False
4959,671.369770555556,36,False
4960,651.443047459459,36,False
4961,271.155213956522,36,False
4962,160.477460054054,36,True
4963,391.140007473684,36,False
4964,771.432689666667,36,False
4965,903.24492125641,36,True
4966,160.810707820513,36,True
4967,615.430154673913,36,False
4968,660.5144118,36,False
4969,160.47647302439,36,True
4970,343.113193813953,36,True
4971,359.116372434783,36,True
4972,562.487987930233,36,True
4973,559.476487453125,36,False
4974,283.082193439024,36,False
4975,497.130124692308,36,False
4976,583.422029923077,36,False
4977,165.482558166667,36,True
4978,611.2862196,36,False
4979,315.075358607843,36,True
4980,499.300395173913,36,False
4981,905.260447928571,36,True
4982,815.078655707317,36,True
4983,317.054938976744,36,True
4984,577.469580538462,36,False
4985,567.535744917808,36,False
4986,279.231183978261,36,True
4987,607.508022380952,36,False
4988,515.294963886363,36,True
4989,683.365020761905,36,False
4990,210.1602761,36,True
4991,339.123753395833,36,False
4992,542.7878257,36,True
4993,493.156256,35,True
4994,431.119492025,35,False
4995,992.922952480769,35,True
4996,368.364723422222,35,True
4997,571.239673043478,35,False
4998,255.233773902439,35,True
4999,297.082600317073,35,False
5000,409.056289371429,35,True
5001,581.312007657895,35,False
5002,206.161806384615,35,True
5003,331.103323609756,35,True
5004,341.267059689655,35,True
5005,518.211334195122,35,True
5006,670.923469552632,35,False
5007,669.531114632911,35,False
5008,737.375437138889,35,False
5009,457.259348707317,35,False
5010,425.194585611111,35,False
5011,311.296433673469,35,True
5012,653.547207195122,35,False
5013,579.405553652174,35,False
5014,214.159265897959,35,True
5015,277.071749214286,35,False
5016,670.554626333333,35,False
5017,195.050848341463,35,False
5018,381.248102511628,35,True
5019,543.490427316456,35,False
5020,505.338202767442,35,False
5021,309.152999257576,35,False
5022,303.087367837209,35,False
5023,327.218327886364,35,True
5024,351.07226272973,35,False
5025,697.472235974359,35,False
5026,312.954666171429,35,True
5027,705.461915105263,35,False
5028,623.206576756757,35,True
5029,497.357979,35,False
5030,427.210238891892,35,False
5031,327.285271829787,35,True
5032,415.145673880952,35,True
5033,447.251703631579,35,False
5034,358.139012197531,35,False
5035,549.437271341463,35,False
5036,567.187251,35,False
5037,558.429361659575,35,False
5038,447.064004754717,35,True
5039,819.526017186046,35,True
5040,439.334821,35,False
5041,625.414133254902,35,True
5042,415.279827846154,35,True
5043,340.331030603774,35,True
5044,251.165163461539,35,False
5045,797.172534473684,35,True
5046,239.05942522449,35,True
5047,299.077039473684,35,False
5048,191.019491871795,35,True
5049,289.06966274359,35,True
5050,503.371316909091,35,False
5051,821.557692138889,35,False
5052,333.025296,35,False
5053,221.045753216216,35,False
5054,725.467872078947,35,True
5055,465.340788796748,35,False
5056,563.470380134616,35,False
5057,165.146149594595,35,True
5058,791.33455672973,35,True
5059,789.479802388889,35,False
5060,783.47275607317,35,True
5061,517.301874115942,35,False
5062,531.120285526316,35,False
5063,637.541343605634,35,False
5064,235.170465657895,35,False
5065,495.426477804348,35,True
5066,673.453261347826,35,False
5067,315.023028914286,35,True
5068,495.098327138889,35,True
5069,735.578089732143,35,False
5070,421.129240052632,35,False
5071,614.436653368421,35,False
5072,612.52075480303,35,False
5073,395.170918078947,35,False
5074,751.46389472973,34,False
5075,473.29125,34,False
5076,279.039250804348,34,True
5077,387.087518097561,34,True
5078,643.461650520833,34,False
5079,313.079091,34,True
5080,633.428705842105,34,False
5081,239.201572980392,34,False
5082,309.119065666667,34,True
5083,463.139866135135,34,False
5084,835.536555947368,34,False
5085,655.393411147059,34,False
5086,451.249016333333,34,False
5087,407.041057794872,34,False
5088,632.508948717949,34,False
5089,641.317976304348,34,False
5090,281.231826403846,34,True
5091,477.281007275,34,False
5092,297.207183098039,34,False
5093,191.82497193617,34,True
5094,413.300557414634,34,True
5095,525.082635529412,34,True
5096,201.113229914894,34,False
5097,759.396369371428,34,False
5098,191.812347096154,34,True
5099,583.494242511628,34,False
5100,433.077853810811,34,False
5101,461.239282854167,34,False
5102,327.292927142857,34,True
5103,799.46411875,34,False
5104,200.828532039216,34,True
5105,963.4083328,34,False
5106,587.119596085715,34,False
5107,785.448360138889,34,False
5108,879.802594371429,34,True
5109,487.300724425,34,True
5110,369.340703333333,34,False
5111,753.697757769231,34,True
5112,561.088649428571,34,False
5113,549.167271820513,34,False
5114,328.294539604651,34,True
5115,911.7137100625,34,True
5116,501.283362472222,34,False
5117,273.134452363636,34,False
5118,597.270557864865,34,False
5119,421.299264314286,34,False
5120,293.178861568182,34,True
5121,691.551820192982,34,False
5122,811.464685805555,34,False
5123,647.444669853659,34,True
5124,381.046173058823,34,False
5125,561.124993894737,34,False
5126,443.316923311111,34,False
5127,525.109791833333,34,True
5128,335.092578325,34,False
5129,395.041175222222,34,False
5130,609.255407694445,34,False
5131,405.264823791667,34,False
5132,369.06174605,34,False
5133,297.150705847826,34,True
5134,160.475102375,34,True
5135,823.573107777778,34,False
5136,465.189520368421,34,False
5137,472.356664489362,34,True
5138,511.14580225,34,False
5139,379.079142102564,34,True
5140,493.301851926829,34,False
5141,493.372102421488,34,False
5142,267.071905538461,34,True
5143,894.849006791667,34,True
5144,355.285522477273,34,False
5145,603.145389904762,34,True
5146,465.21274974359,34,False
5147,590.409410023256,34,False
5148,367.248816574074,34,False
5149,311.223589428572,34,True
5150,735.396290864865,34,False
5151,339.327598596154,34,False
5152,567.29638345,34,False
5153,561.150747175,34,True
5154,353.108852780488,34,False
5155,157.761552647887,34,True
5156,297.083985675,34,True
5157,483.43863775,34,False
5158,335.113377111111,34,False
5159,387.09344,34,True
5160,313.12897,34,False
5161,477.360285071429,34,False
5162,497.049314027778,34,False
5163,363.196555852941,34,False
5164,569.114681742857,34,True
5165,344.182711222222,34,False
5166,715.661026404762,34,True
5167,330.203426648649,34,False
5168,297.098154421053,34,False
5169,331.054287973684,34,True
5170,387.035549589744,34,False
5171,477.32241868,34,False
5172,411.215310921053,34,False
5173,763.552161702127,34,False
5174,743.6922367,34,True
5175,893.684220648649,34,True
5176,567.26002181579,34,False
5177,699.187187371429,34,True
5178,521.305171521739,34,True
5179,513.28614806383,34,False
5180,592.4945052,33,False
5181,191.813091021739,33,True
5182,293.030217230769,33,False
5183,317.103160789474,33,False
5184,775.4639768,33,False
5185,279.234798326087,33,True
5186,639.531594625,33,False
5187,297.134628804878,33,False
5188,479.322630244898,33,False
5189,661.423975147059,33,False
5190,855.52661925,33,False
5191,253.144990166667,33,True
5192,469.33774478,33,False
5193,507.308724447369,33,False
5194,429.286045148936,33,False
5195,735.491408234043,33,False
5196,357.191614,33,False
5197,627.474603768116,33,False
5198,477.349327463415,33,True
5199,165.040663236842,33,False
5200,551.096467909091,33,True
5201,573.437020296296,33,False
5202,470.379764527778,33,True
5203,165.146746473684,33,True
5204,827.495356914286,33,False
5205,637.33841245946,33,False
5206,685.380675878049,33,False
5207,633.197750552632,33,True
5208,217.03018681579,33,True
5209,579.500014795455,33,False
5210,293.212757222222,33,True
5211,442.277712393939,33,True
5212,687.460681264706,33,False
5213,647.453488488372,33,True
5214,311.297971381818,33,True
5215,205.489888641026,33,True
5216,601.098818941177,33,False
5217,499.436821214286,33,False
5218,729.567521135593,33,False
5219,543.129639235294,33,False
5220,371.077443410256,33,False
5221,609.343358842105,33,False
5222,361.056240540541,33,False
5223,361.092670871795,33,False
5224,559.348792637681,33,False
5225,329.23402597619,33,True
5226,311.040816351351,33,False
5227,267.196649,33,False
5228,395.316480142857,33,False
5229,373.259638431372,33,False
5230,160.809308441176,33,True
5231,801.479856918919,33,False
5232,527.286683547619,33,False
5233,671.453946365854,33,False
5234,425.036174685714,33,False
5235,707.54678658,33,False
5236,187.153437921053,33,True
5237,797.511235804878,33,True
5238,475.415675871795,33,False
5239,492.309620864865,33,False
5240,257.139525854167,33,False
5241,797.485324513513,33,True
5242,535.255335875,33,False
5243,737.500244410256,33,False
5244,951.229635941177,33,True
5245,527.468093724638,33,False
5246,616.425106127659,33,False
5247,331.24631487037,33,True
5248,601.314788441176,33,False
5249,187.488634744186,33,True
5250,559.312472784615,33,False
5251,611.434989638298,33,False
5252,417.097958888889,33,True
5253,557.424542395349,33,False
5254,311.16398,33,True
5255,751.467467324324,33,False
5256,803.4952256,33,False
5257,515.140622083334,33,False
5258,599.2498404,33,False
5259,598.541510202703,33,False
5260,441.080502307692,33,True
5261,603.457280319149,33,False
5262,271.082388972973,33,False
5263,215.033199216216,33,True
5264,536.504782358975,33,False
5265,475.14569954054,33,False
5266,649.427440757576,33,True
5267,373.041189617647,33,False
5268,362.030933264706,33,True
5269,459.349809195122,33,True
5270,311.113305527778,32,False
5271,411.217655470588,32,False
5272,508.294921384615,32,True
5273,517.356876777778,32,False
5274,277.155829588235,32,True
5275,323.256591666667,32,True
5276,445.28066771831,32,False
5277,1145.0103127963,32,True
5278,355.155092171429,32,False
5279,676.500480472222,32,True
5280,277.144511102564,32,False
5281,845.72361306383,32,True
5282,495.424700609756,32,False
5283,417.323524512821,32,True
5284,639.366940060606,32,False
5285,339.253822487805,32,False
5286,236.077535025641,32,True
5287,333.207312473684,32,False
5288,591.385359047619,32,False
5289,409.165635722222,32,False
5290,783.562776596154,32,False
5291,753.603877869047,32,False
5292,671.546775023256,32,False
5293,379.089688513514,32,True
5294,583.49745632,32,False
5295,403.310423571429,32,False
5296,837.7555804375,32,False
5297,443.280583511628,32,False
5298,449.291166357143,32,False
5299,160.476364,32,True
5300,353.303071184211,32,False
5301,539.301451138889,32,False
5302,277.023794789474,32,True
5303,177.040648918919,32,False
5304,377.089028833333,32,True
5305,501.371519272727,32,False
5306,716.550152847826,32,False
5307,503.134714459459,32,False
5308,1086.96816291837,32,True
5309,160.474407617647,32,True
5310,541.3567909,32,False
5311,411.385687533333,32,True
5312,337.108090195122,32,False
5313,371.259132142857,32,False
5314,952.232991515151,32,True
5315,781.547287159091,32,False
5316,300.128411914286,32,True
5317,684.524073454545,32,False
5318,678.516157588235,32,True
5319,747.36012328125,32,False
5320,519.326031680851,32,False
5321,581.275625891892,32,False
5322,841.583933386364,32,False
5323,503.413741461538,32,False
5324,595.497454732143,32,True
5325,553.520104192308,32,False
5326,553.284013837209,32,False
5327,341.206606386364,32,True
5328,653.417206051282,32,False
5329,311.80264138983,32,True
5330,625.458973184616,32,False
5331,315.123747769231,32,False
5332,206.161630043478,32,True
5333,823.537195444445,32,False
5334,365.123994657143,32,False
5335,191.812909377778,32,True
5336,703.333759114285,32,False
5337,719.365053382353,32,False
5338,963.86008728125,32,True
5339,409.368899346154,32,False
5340,519.323724861111,32,True
5341,581.166497775,32,False
5342,561.453897956522,32,True
5343,747.519454805555,32,False
5344,549.446694833333,32,False
5345,511.072941212121,32,False
5346,280.26520325,32,True
5347,621.379806244444,32,True
5348,299.25984425641,32,True
5349,813.4434325625,32,False
5350,579.4419681,32,False
5351,734.534029878049,32,False
5352,505.391482842105,32,True
5353,499.139880147059,32,True
5354,279.232734511628,32,False
5355,309.204808486486,32,False
5356,605.472836509804,32,False
5357,341.306851951219,32,True
5358,205.488230622222,32,True
5359,165.149416794118,32,True
5360,193.05074768421,32,False
5361,325.202262880953,32,False
5362,743.583282916666,32,False
5363,553.026017527778,32,False
5364,187.153118553191,32,True
5365,429.249603955555,32,False
5366,627.281158147059,32,False
5367,640.543963365854,32,False
5368,655.443420891304,32,False
5369,299.256984012821,31,False
5370,635.525646655738,31,False
5371,569.38016084375,31,True
5372,633.427233057143,31,False
5373,377.273065395349,31,True
5374,160.475204769231,31,True
5375,309.206942181818,31,False
5376,285.040945823529,31,True
5377,531.204364189189,31,True
5378,497.093687588235,31,True
5379,991.89124721875,31,True
5380,479.28031158,31,False
5381,299.005384394737,31,True
5382,229.108208571429,31,False
5383,387.326814474576,31,False
5384,240.714549789474,31,True
5385,341.272633209302,31,False
5386,451.176273705882,31,False
5387,379.191418290323,31,False
5388,255.196555698413,31,False
5389,479.329693606061,31,False
5390,165.481896606061,31,True
5391,479.35642620339,31,False
5392,191.814345954545,31,True
5393,479.3660622,31,False
5394,317.066914638889,31,False
5395,165.146881894737,31,True
5396,373.165432333333,31,False
5397,569.224092243243,31,False
5398,546.192506818182,31,True
5399,499.13044981579,31,False
5400,811.44880734375,31,False
5401,590.464495214286,31,True
5402,525.358517866667,31,False
5403,311.11380669697,31,False
5404,663.39028125641,31,True
5405,179.056636324324,31,True
5406,351.27885045,31,True
5407,618.44962035,31,False
5408,477.316600647059,31,False
5409,797.448428741935,31,False
5410,347.22259755,31,False
5411,773.528449205882,31,True
5412,513.452432421053,31,False
5413,357.170740142857,31,False
5414,523.377051057143,31,False
5415,907.6672767,31,True
5416,398.757287085714,31,True
5417,523.309926105263,31,False
5418,593.515076369863,31,False
5419,347.07484125,31,False
5420,165.148413970588,31,True
5421,643.458771106384,31,True
5422,160.477362058824,31,True
5423,727.455814424242,31,False
5424,312.299580681818,31,True
5425,383.34190555,31,False
5426,795.505823114286,31,False
5427,621.088679857143,31,False
5428,293.064243235294,31,False
5429,565.156315944444,31,False
5430,831.708230560975,31,False
5431,505.077982878788,31,False
5432,291.163536324324,31,True
5433,479.293302815789,31,False
5434,599.299135636364,31,False
5435,280.236752594595,31,True
5436,723.484401833333,31,False
5437,329.05144546875,31,False
5438,573.031201,31,False
5439,857.542447529412,31,False
5440,313.164691093023,31,True
5441,445.296195609756,31,False
5442,482.412370258064,31,False
5443,337.205468828571,31,False
5444,577.0260265,31,False
5445,165.146268088235,31,True
5446,285.097810611111,31,False
5447,857.50597734375,31,False
5448,297.152634875,31,True
5449,783.518154205882,31,True
5450,417.228477422222,31,False
5451,368.24034383871,31,True
5452,371.313328081081,31,False
5453,659.56197184,31,False
5454,602.443577780488,31,True
5455,671.474053985075,31,False
5456,471.072081129032,31,False
5457,177.040503205882,31,False
5458,473.265915475,31,True
5459,431.316908340909,31,False
5460,616.443588772727,31,False
5461,793.018183365385,31,True
5462,843.563355694444,31,False
5463,187.15071955102,31,True
5464,575.44258876087,31,True
5465,602.462005297873,31,False
5466,245.114180625,30,False
5467,647.573110378378,30,False
5468,160.474161558824,30,True
5469,313.302245927273,30,False
5470,721.493439763158,30,False
5471,165.481143466667,30,True
5472,552.463194015873,30,False
5473,395.14995896875,30,False
5474,646.1338835625,30,False
5475,361.150550941176,30,True
5476,409.328258888889,30,True
5477,365.145312735294,30,False
5478,513.415784591837,30,False
5479,721.503715323529,30,False
5480,473.329883388889,30,False
5481,303.0512186875,30,False
5482,513.119051351352,30,False
5483,356.326617470588,30,True
5484,313.07760525,30,False
5485,646.515995825,30,False
5486,685.4041336,30,False
5487,654.567678780822,30,False
5488,409.1505769375,30,False
5489,192.146232425532,30,True
5490,439.249024615385,30,False
5491,767.43789925,30,False
5492,359.29554508,30,False
5493,653.443356432432,30,True
5494,587.398701804878,30,False
5495,937.568237151515,30,False
5496,704.560135648649,30,False
5497,591.493369977778,30,False
5498,207.051395294118,30,True
5499,329.124376441176,30,False
5500,575.410194825,30,False
5501,745.562615019231,30,False
5502,445.32749932,30,False
5503,349.238257609756,30,False
5504,609.413747451613,30,False
5505,556.164859969697,30,True
5506,345.243435044444,30,False
5507,611.4448199,30,False
5508,673.544598469697,30,True
5509,401.290961781818,30,False
5510,323.186094209302,30,False
5511,597.392729457143,30,False
5512,605.491416272727,30,False
5513,289.180914944444,30,False
5514,281.212212166667,30,False
5515,297.113114027778,30,False
5516,487.331517155555,30,False
5517,616.471525969697,30,False
5518,347.113369969697,30,False
5519,445.348628527778,30,False
5520,369.270946727273,30,True
5521,505.380820883721,30,False
5522,497.095378064516,30,True
5523,485.366903588235,30,False
5524,765.4431409375,30,False
5525,726.5344876875,30,False
5526,329.257323090909,30,False
5527,763.191509176471,30,False
5528,567.223656060606,30,True
5529,339.3298754,30,True
5530,674.504629555556,30,True
5531,227.12901490566,30,False
5532,618.478103465116,30,True
5533,457.334109171429,30,True
5534,378.231933014925,30,False
5535,725.572476132353,30,False
5536,429.296823463415,30,False
5537,728.550066575758,30,False
5538,595.239722454546,30,False
5539,775.42766883871,30,False
5540,353.306969390244,30,True
5541,487.400405210526,30,False
5542,619.494119291667,30,False
5543,191.811735050847,30,True
5544,271.0821543125,30,False
5545,297.280174613636,30,False
5546,269.131223914286,30,False
5547,467.28067830303,30,False
5548,811.492177714286,30,True
5549,423.165766266667,30,False
5550,635.271121333333,30,False
5551,911.737484767442,30,True
5552,403.2045008,30,False
5553,561.3831768,30,False
5554,417.313917914286,30,False
5555,531.375527175,30,False
5556,521.181689764706,30,False
5557,497.454626096774,30,False
5558,589.453270512195,30,True
5559,341.106241594595,30,True
5560,729.068157766667,30,True
5561,567.36678705,30,False
5562,631.514488828571,30,False
5563,501.361849325581,30,False
5564,297.242885820513,30,True
5565,871.547139633333,30,False
5566,427.233997571429,30,False
5567,871.5943070625,30,False
5568,241.216793230769,30,True
5569,261.16954130303,30,True
5570,461.137260774194,30,False
5571,393.176612121212,30,True
